aufweisen	to show, exhibit, contain (auf~)	weist auf; wies auf; hat aufgewiesen	Die Krankheit weist verschiedene Symptome auf.		verb	[sound:8f302253-51d2-58b8-91a2-9a1235907a52.mp3]
unterwegs	on the way (u~)		Als Julian anrief, war Fabian schon unterwegs nach Hause.		adv	[sound:57e08fe8-c3f8-5066-a87c-71769821bdfc.mp3]
der Bauer	farmer	die Bauern	Seine Eltern waren Bauern in Schlesien.		noun	[sound:78ea56cf-c5fc-5564-8252-04e4faa969e4.mp3]
der Freitag	Friday	die Freitage	Freitag geht Arnold immer Kegeln.		noun	[sound:2506414d-827b-5244-9f89-17048fc357b2.mp3]
derselbe, dieselbe, dasselbe	the same (one, ones)		Das ist derselbe Mann, der gestern schon da war.		pron	[sound:25cfc31b-1c62-5a76-a977-6e09b52b8cb5.mp3]
die Ehe	marriage	die Ehen	Sie verbrachten eine glückliche Ehe.		noun	[sound:d1b69502-3bc6-55dc-bec4-9ccbc2211cde.mp3]
der Winter	winter	die Winter	Der letzte Winter war kalt und schneereich.		noun	[sound:0917e856-ac96-509b-a481-d9c0feac832b.mp3]
geistig	intellectual, mental (g~)		Geistig ist sie noch völlig gesund, aber körperlich nicht.		adj	[sound:8c4bcdb0-47c9-5c02-916d-65ba8bc89960.mp3]
abnehmen	to decrease, reduce, lose weight (ab~)	nimmt ab; nahm ab; hat abgenommen	Um abzunehmen, hat schon jede zweite Frau eine Diät ausprobiert.		verb	[sound:47d0eed1-447d-5381-91e8-acf039520525.mp3]
die Ursache	cause	die Ursachen	Die Ursache für den Brand ist noch nicht bekannt.		noun	[sound:637900d0-dc09-517e-8deb-7ccca635268d.mp3]
der Zuschauer	spectator, viewer	die Zuschauer	Die Zuschauer beginnen, sich zu langweilen.		noun	[sound:bd7aa007-4a74-5e87-8cd4-402f2aff22ef.mp3]
diesmal	this time		Diesmal werde ich daran denken.		adv	[sound:2e1764ba-6bd9-5a1f-9d35-ecc7d8223104.mp3]
anschauen	"to look at, watch (not 'ansehen' or 'angucken')"	schaut an; schaute an; hat angeschaut	Du musst dir diesen Film unbedingt anschauen.		verb	[sound:809e1863-15be-5a34-9226-13f4c32f7d39.mp3]
die Anzahl	quantity, number	no plural	Eine hohe Anzahl von Jugendlichen sieht pessimistisch in die Zukunft.	Im Norden der Stadt liegt der Zoo., Er möchte ein Jahr lang im Ausland studieren., Junge Eltern brauchen Ruhe und Erholung., Matrosen fahren zur See., Was kommt heute im Fernsehen?, Mein Dank ist dir gewiss., Er mochte ein Jahr lang im Ausland studieren., Das Publikum applaudierte sehr lange.	noun	[sound:e7ae9741-dd07-5147-850b-e5c8d2a52ead.mp3]
jährlich	annual		Sie einigten sich auf ein jährliches Treffen.		adj	[sound:864b74ac-2dce-5c44-9e6c-8e4b98e3e11c.mp3]
verteilen	to distribute	verteilt; verteilte; hat verteilt	Vertreter von Greenpeace verteilen Broschüren.		verb	[sound:4fa007fd-7f51-58f2-a768-b82a7d874b7e.mp3]
füllen	to fill	füllt; füllte; hat gefüllt	Er füllt den Eimer mit Wasser.		verb	[sound:05fe5fa2-29ff-51d7-9c21-797c4b00126a.mp3]
böse	bad, mad		Da kam ihm ein richtig böser Gedanke.		adj	[sound:9e66f03c-7a74-5534-bc46-ec15d47dca30.mp3]
bemerken	to notice (be~)	bemerkt; bemerkte; hat bemerkt	Die Krankenschwester bemerkte nicht, wie der Patient nach ihr klingelte.		verb	[sound:16486b10-f2b0-57aa-83ad-e4975728910b.mp3]
die Aktiengesellschaft, die AG	incorporated company (inc.)	die Aktiengesellschaften	Die Aktiengesellschaft wählt einen neuen Aufsichtsrat.		noun	[sound:0b4dcf92-5f77-5e52-9e40-328e9645c443.mp3]
die Pflanze	plant	die Planzen	Zwei meiner Pflanzen sind eingegangen.		noun	[sound:58915b56-9aec-5de6-b778-620b62152eb5.mp3]
der Samstag	Saturday	die Samstage	Am Samstag hat die Bibliothek bis 17 Uhr geöffnet.		noun	[sound:4fae424a-e03b-58e7-88b6-1d4c04655011.mp3]
die Störung	disturbance, interruption	die Störungen	Die Störung im Atomkraftwerk verunsicherte die Bevölkerung.		noun	[sound:4b9396cf-537c-5bd0-ac71-fd7250ad4066.mp3]
die Generation	generation	die Generationen	Ihnen gehört das Haus bereits in der dritten Generation.		noun	[sound:dfecba4b-a68e-506b-a9c1-3680ca37ec0e.mp3]
die Eigenschaft	property, quality, feature (E~)	die Eigenschaften	Claudia hat eine Menge guter Eigenschaften.		noun	[sound:5a02369f-621d-5df5-a47a-18d1b086562e.mp3]
der Vorschlag	suggestion, proposal	die Vorschläge	Wir nehmen Ihren Vorschlag an.		noun	[sound:67a2379e-a839-519e-b29b-ffb58b5726cd.mp3]
der Januar	January	die Januare	Im Januar habe ich ein Vorstellungsgespräch in Bonn.		noun	[sound:d0f4889e-4488-5a9a-9774-76afcdbdf29b.mp3]
messen	to measure	misst; maß; hat gemessen	Es ist wichtig, regelmäßig den Blutdruck zu messen.		verb	[sound:8e501335-c744-5c66-b9fe-db52fcd7f2c4.mp3]
intensiv (i~)	intense		Das verlangt nach einer intensiven Behandlung.		adj	[sound:7187eec2-7d7f-5494-9267-49a0322e26d1.mp3]
heiraten	to marry	heiratet; heiratete; hat geheiratet	Willst du mich heiraten?		verb	[sound:b3970b88-4bce-54e9-b365-cf642dbab6f7.mp3]
hereinkommen, reinkommen	to come in	kommt herein; kam herein; ist hereingekommen	Kommen Sie doch herein!		verb	[sound:ce50311c-8668-5c72-91e5-36fadf0ad60a.mp3]
der Vertreter	representative	die Vertreter	Ein Vertreter der Jugendinitiative ergriff das Wort.		noun	[sound:5a48236a-5ae9-5cba-9326-7232b1f35681.mp3]
derjenige, diejenige, dasjenige	the one (who, that)		Derjenige, der zuerst eine Sechs würfelt, darf anfangen.		pron	[sound:60ff5548-13b0-5be8-8acb-8577ab515b6c.mp3]
die Bildung	education	die Bildungen	Sie hat eine hohe Bildung genossen.		noun	[sound:e00be2dc-7e67-5c49-a921-2ae2779a366d.mp3]
weitgehend	extensive (w~)		Die Bauarbeiten sind weitgehend abgeschlossen.		adj	[sound:f64c6b17-8ab3-5778-b14b-3d6e2a6b34d0.mp3]
erzielen	to achieve, reach (erz~)	erzielt; erzielte; hat erzielt	Es wurden nicht die erhofften-Ergebnisse erzielt.		verb	[sound:325e34bf-1040-5502-ad19-f55e84301b99.mp3]
der Zentimeter	centimetre	die Zentimeter	Ein A4-Blatt misst etwa 21 x 30cm.		noun	[sound:c8a9e403-b4c7-5e53-9bbc-69d8b2c4d41d.mp3]
die Nachricht	news, message	die Nachrichten	Deine Nachricht kam völlig unerwartet.		noun	[sound:06c5b719-d8cc-5129-84ed-433fbf9b7e5e.mp3]
nachdenken	to think about, reflect (n~)	denkt nach; dachte nach; hat nachgedacht	Astrid denkt gerade über einen Auslandsaufenthalt nach.		verb	[sound:a666f883-c458-56ff-8914-8ced4e2683d1.mp3]
frisch	fresh		Ein frischer Wind kam aus Nordwest.		adj	[sound:cf36a917-aa4f-513f-bd6b-c949ff8aa749.mp3]
die Insel	island	die Inseln	Rügen ist die größte deutsche Insel.		noun	[sound:c5721517-dd32-5bdb-a237-e17381e21e61.mp3]
das Instrument	instrument	die Instrumente	Spielen Sie ein Instrument?		noun	[sound:00374ee3-b6a6-56c4-8010-afd217357010.mp3]
verbessern	to improve, correct	verbessert; verbesserte; hat verbessert	Wir haben unseren Service verbessert.		verb	[sound:78e0d9f1-d279-522b-82f7-7e660d55d92f.mp3]
der Abstand	distance, gap (A~)	die Abstände	Viele Autounfälle entstehen dadurch, dass nicht genügend Abstand gehalten wird.		noun	[sound:1bf94833-bd3e-5f7e-8aca-599493a401b4.mp3]
der Leiter	leader (L~)	die Leiter	Max war der Leiter seiner Gruppe.		noun	[sound:0877c64b-c861-5ebc-a35e-60cf97dda84d.mp3]
der Geist	ghost, mind, spirit	die Geister	Marie Curie hatte einen wachen Geist.		noun	[sound:b9a94971-5cfc-5a38-8f56-a382142a7971.mp3]
heftig	heavy, violent		Sie gerieten in einen heftigen Sturm.		adj	[sound:e88a9e5f-8cc5-5ba0-a89f-3226e3dcc3ce.mp3]
das Semester	semester	die Semester	Das Semester beginnt im Oktober und endet im März.		noun	[sound:7dbd07ba-3820-54c7-bd2e-2dff23d87610.mp3]
der Stand	stand, stage	die Stände	Sie war auf dem neuesten Stand der Entwicklungen.		noun	[sound:312ff865-a098-5ba9-aa4a-a7dadb799371.mp3]
auslösen	to set off, provoke, trigger	löst aus; löste aus; hat ausgelöst	Die Wahl des Präsidenten löste einen Bürgerkrieg aus.		verb	[sound:3da8f8a4-925e-5c9d-8a3d-f9a1a883ab46.mp3]
der Dezember	December	die Dezember	Im Dezember gibt es Ferien.		noun	[sound:e36c49d6-b21a-5f5b-ac2d-a917768e016e.mp3]
der Abschluss	end, conclusion (Ab~)	die Abschlüsse	Der Abschluss des Studiums zog sich immer weiter hinaus.		noun	[sound:5bae2cd2-3ec2-5d03-92f5-40e10d5e8ea4.mp3]
sammeln	to collect, gather	sammelt; sammelte; hat gesammelt	Thomas sammelt Briefmarken.		verb	[sound:7bf71760-bc71-5cb4-87b1-5769bf696fda.mp3]
durchsetzen	to carry through, enforce	setzt durch; setzte durch; hat durchgesetzt	Vater kann sich nicht gegen Mutter durchsetzen.		verb	[sound:2e732021-ff20-56d0-9acb-b2bf384f6750.mp3]
gefährlich	dangerous		Sie führen eine gefährliche Aktion aus.		adj	[sound:db6bb38d-37c3-5b40-879e-7b4361f5beca.mp3]
los	rid of, going on		Was ist denn hier los?		adv	[sound:99daa010-3574-5ea8-9806-6aa43a87125c.mp3]
nachher	afterwards (n~)		Nachher treffe ich mich mit einer Freundin zum Mittagessen.		adv	[sound:3927c630-7436-532d-823e-ef6d66cef422.mp3]
formulieren	to formulate	formuliert; formulierte; hat formuliert	Die Rede war gut formuliert.		verb	[sound:fab23c24-cb93-54be-9712-3fcd7a604428.mp3]
vollständig	complete (vo~)		Ihre Bewerbung ist vollständig.		adj	[sound:5809d345-206f-57f5-a46f-47944f916eb7.mp3]
die Tradition	tradition	die Traditionen	Das Eierwerfen ist eine alte sächsische Tradition.		noun	[sound:b5bfb965-4693-50fb-a14e-d5c578b7311e.mp3]
kämpfen	to fight (k~)	kämpft; kämpfte; hat gekämpft	Die Studierenden kämpfen um bessere Studienbedingungen.		verb	[sound:6a271fa7-ac90-59e3-8c5e-d81ccd589d17.mp3]
das Interview	interview	die Interviews	Es wurden viele Interviews geführt.		noun	[sound:3338d21d-447b-5b8b-8f0b-ce71f2b2c1e5.mp3]
außen	"outside (not 'außerhalb')"		Außen am Haus ist eine Leiter befestigt.		adv	[sound:4248b059-f524-528c-bceb-7e8c35f5159f.mp3]
militärisch	military		Der Staat sieht keine andere Möglichkeit, als militärisch in den Konflikt einzugreifen.		adj	[sound:c466b8aa-3394-595e-9e95-5d59bd162eb3.mp3]
das Blatt	sheet, leaf	die Blätter	Vor ihr lag ein leeres Blatt Papier.		noun	[sound:06e62f8f-8557-5632-8e4a-d220c182beb0.mp3]
solange	as long as		Solange es regnet, putze ich die Fenster nicht.		conj	[sound:8c0229b0-258f-5561-afe5-c26786506a5d.mp3]
automatisch	automatic		Die Anmeldung erfolgt automatisch.		adj	[sound:f80ece68-23ee-55a2-bfc5-10a9cc1ebcdb.mp3]
der Donnerstag	Thursday	die Donnerstage	Donnerstag Abend gehe ich ins Kabarett.		noun	[sound:2932cca9-5e2c-5c23-a07f-f39f66a35148.mp3]
die Leiter	ladder	die Leitern	Stell die Leiter bitte an die Garage!		noun	[sound:b73e3522-0c30-5763-b2ef-ca3572d00106.mp3]
ersetzen	to replace, reimburse (er~)	ersetzt; ersetzte; hat ersetzt	Ihre Geldkarte wird Ihnen selbstverständlich umgehend ersetzt.		verb	[sound:c8034707-6655-53ef-abce-0f0438c2edb4.mp3]
wieso	why (wi~)		Wieso bist du nicht hier?		adv	[sound:9145ffc0-8843-5d32-91da-b28f7924254b.mp3]
die Basis	basis	die Basen	Mit einer guten Ausbildung schafft man sich eine solide Basis für die Zukunft.		noun	[sound:2ff27c58-b712-511f-9d19-1573ad99e0fc.mp3]
berühmt	famous		Das berühmteste Bauwerk Berlins ist das Brandenburger Tor.		adj	[sound:789b54c1-4c98-511f-9fc6-b74da63c7dc5.mp3]
die Bühne	stage	die Bühnen	Die Sängerin tritt auf die Bühne.		noun	[sound:04086b38-9221-5db4-ae35-e4529407cb64.mp3]
ausmachen	to put out, agree (aus~)	macht aus; machte aus; hat ausgemacht	Wir müssen einen Treffpunkt ausmachen.		verb	[sound:e4b88d7b-cbeb-5a49-b23c-7929a5d5e1fe.mp3]
das Museum	museum	die Museen	In Leipzig hat ein neues Museum eröffnet.		noun	[sound:f21c56a0-22ca-57d2-8a7b-353cfc892e5d.mp3]
vorbei	past, over		Die Vorstellung ist vorbei, die Zuschauer verlassen das Theater.		adv	[sound:bfebe304-a545-57dd-97ef-59182c8a2010.mp3]
falls	in case, if		Falls du es dir anders überlegst, kannst du mich jederzeit anrufen.		conj	[sound:2765e18c-b2e3-599c-ac10-28b31fd5a147.mp3]
offensichtlich	"obvious (not 'offenbar')"		Offensichtlich hast du mit dem Thema mehr Probleme, als du zugeben willst.		adj	[sound:48190f99-542c-5d1b-83d9-8ae989943be0.mp3]
das Element	element	die Elemente	"Kennst du den Film „Das siebte Element""?"		noun	[sound:55b6866b-c0df-5ab5-8871-df1028a70085.mp3]
drängen	to push, insist (d~)	drängt; drängte; hat gedrängt	Sie drängte darauf, dass er mitkommt.		verb	[sound:a11a01d7-b5d7-542f-93a1-9b1e6f4d4bc3.mp3]
theoretisch	theoretical		Er ist ein Mensch, der sehr theoretisch denkt.		adj	[sound:af227d05-5924-5fe1-928b-d3c939cf3573.mp3]
die Mama	mamma	die Mamas	Wo ist deine Mama?		noun	[sound:c28a550c-02cd-5540-a37b-e929aa964bb3.mp3]
verbringen	to spend (time)	verbringt; verbrachte; hat verbracht	Sie verbringen den Sommer immer in Südfrankreich.		verb	[sound:55c08d04-8ac0-51fb-8c22-aecfe0de0b47.mp3]
warnen	to warn (w~)	warnt; warnte; hat gewarnt	Die Regierung warnt vor voreiligen Entschlüssen.		verb	[sound:02464ca5-0bbf-5e31-a7ae-8ae851d5c868.mp3]
scharf	sharp, spicy		Dieses Messer ist scharf.		adj	[sound:647ea4b2-1aa0-5b0a-b566-8bc5bd1daf92.mp3]
auf der Bühne	on the stage		Stars sind es gewohnt, auf der Bühne zu stehen.			[sound:de-forvo-auf-der-Bühne.mp3]
die Nutzung	use (N~)	die Nutzungen	Die Nutzung dieses Gerätes außerhalb der Dienstzeiten ist streng untersagt.		noun	[sound:0ccbd3c4-94d9-547b-b14b-93b6b4da4ea8.mp3]
die Dame	lady	die Damen	Die Dame des Hauses ist leider nicht da.		noun	[sound:77c7722b-2469-5a89-913f-93964352a4ef.mp3]
die Behörde	department, authorities	die Behörden	Wenden Sie sich bitte an die zuständigen Behörden.		noun	[sound:a12bbed5-a109-5075-8af3-3d445635043c.mp3]
die Kommunikation	communication (K~)	die Kommunikationen	Das Telefon ist ein beliebtes Mittel zur Kommunikation.		noun	[sound:d3348ad5-47ca-5c9f-8a89-e94c25d10535.mp3]
die Anlage	(sports) complex, investment, attachment	die Anlagen	Für den Erhalt dieser Anlage wurde viel Geld gespendet.		noun	[sound:df435350-6cb3-536e-ba24-9c25e31a4825.mp3]
eindeutig	clear (e~)		Die Wahl ergab ein eindeutiges Ergebnis.		adj	[sound:95f3fadc-ff4c-5d80-b799-27cbbb6b917f.mp3]
der Hof	courtyard, yard	die Höfe	Die Kinder spielen im Hof.		noun	[sound:49dfb547-fad9-5786-9e72-87b127be07c1.mp3]
die Gelegenheit	opportunity	die Gelegenheiten	Plötzlich bot sich ihr eine sehr gute Gelegenheit für ihren Plan.		noun	[sound:9457da05-d9e6-5740-88c6-2b05a32a136d.mp3]
der Terror	terror	no plural	Der Anfang des 2 1 . Jahrhunderts stand ganz im Zeichen des Terrors.	Im Norden der Stadt liegt der Zoo., Das Schweigen im Raum wurde unerträglich., Was kommt heute im Fernsehen?, Alle Welt spricht Englisch., Er mochte ein Jahr lang im Ausland studieren., Alles Gute und viel Gluck zum Geburtstag!, Das Publikum applaudierte sehr lange., Sein Russisch konnte er während eines Auslandsaufenthaltes in Moskau verbessern., Mathematik ist eine Hilfswissenschaft für alle Naturwissenschaften., Sein Russisch konnte er wahrend eines Auslandsaufenthaltes in Moskau verbessern., Eine hohe Anzahl von Jugendlichen sieht pessimistisch in die Zukunft., Struppi hat bei Mollers ein neues Zuhause gefunden., Mathematik ist eine Hilfswissenschaft fur alle Naturwissenschaften., Das Schweigen im Raum wurde unertraglich., Ihr Verhalten ist lobenswert., In Zukunft werde ich weniger rauchen., Im Osten geht die Sonne auf., Alles Gute und viel Glück zum Geburtstag!, Trinken wir auf eine erfolgreiche Zusammenarbeit!, Wer Geschichte lernt, erfährt viel über die Gegenwart., Wer Geschichte lernt, Er möchte ein Jahr lang im Ausland studieren., Im Westen ist die Arbeitslosigkeit niedriger als im Osten., Struppi hat bei Möllers ein neues Zuhause gefunden., Im Internet findest du bestimmt viele Informationen dazu., Matrosen fahren zur See., Junge Eltern brauchen Ruhe und Erholung., Das Wasser ist zu kalt zum Baden., erfährt viel über die Gegenwart., Wer Geschichte lernt, erfahrt viel uber die Gegenwart., Mein Dank ist dir gewiss.	noun	[sound:0569cb1c-8aae-5cda-83b0-624d1de97c84.mp3]
das Verständnis	understanding	die Verständnisse	Die Eltern haben für die Probleme ihrer Tochter viel Verständnis.		noun	[sound:83c7cfab-14a4-5b31-ae63-d4203b725c71.mp3]
anrufen	to call (an~)	ruft an; rief an; hat angerufen	Ich rufe dich später an.		verb	[sound:d6daebe5-cf02-5fc2-b8d5-7f503ffc1353.mp3]
der Bürgermeister	mayor	die Bürgermeister	Der Leipziger Bürgermeister heißt Wolfgang Tiefensee.		noun	[sound:d42ae2a4-b669-539e-9988-f528041dd157.mp3]
erfassen	to grasp (er~)	erfasst; erfasste; hat erfasst	Das Thema wurde in ihrem Referat gut erfasst.		verb	[sound:9ef24d39-519a-5eab-8ab1-f91a49fc317d.mp3]
eins	one		Ihr Lied ist auf Platz eins der Hitliste.		num	[sound:0f7668c9-1ece-5e18-9062-35402419b17f.mp3]
die Ecke	corner	die Ecken	Früher mussten unartige Schüler in der Ecke stehen.		noun	[sound:2f888e5a-fe47-5c76-b432-aef6a4f26d6d.mp3]
auseinander	apart		Ich kann Christianes vier Kinder nicht auseinander halten.		adv	[sound:6d149def-0986-50f9-8a0f-01d643f4bd02.mp3]
gestalten	to shape, design (g~)	gestaltet; gestaltete; hat gestaltet	Die Schüler gestalten eine Wandzeitung.		verb	[sound:e9835a48-22f5-5399-9854-f29df6c217fb.mp3]
die Auseinandersetzung	argument, quarrel (Aus~)	die Auseinandersetzungen	Sie hatten eine kleine Auseinandersetzung.		noun	[sound:ba03d6fb-d5ea-541b-aa6d-b06f4f6e5c50.mp3]
regeln	to control, put in order (r~)	regelt; regelte; hat geregelt	Der Straßenverkehr wird durch Ampeln geregelt.		verb	[sound:7a6c261b-167c-54e4-b0c5-630dc7fd3bc8.mp3]
hinweisen	to point out, refer to	weist hin; wies hin; hat hingewiesen	Wir weisen Sie daraufhin, dass Sie hier nicht parken dürfen.		verb	[sound:3b2d12e0-0801-5304-a330-699638b9a34c.mp3]
zulassen	to allow, admit (zu~)	lässt zu; ließ zu; hat zugelassen	Das Institut lässt pro Semester nur 30 Studenten zum Studium zu.		verb	[sound:7bfd140a-dc5d-51cc-9430-a81085c047f0.mp3]
binden	to tie, bind (b~)	bindet; band; hat gebunden	Soll ich deine Krawatte binden?		verb	[sound:8b360eee-c60e-5d69-86f6-792ffd8e889f.mp3]
die Ansicht	opinion, view (A~)	die Ansichten	Das ist deine Ansicht, nicht meine!		noun	[sound:f1108eb6-63a2-5762-a2d3-690ef9de859b.mp3]
anziehen	to attract, put on, dress	zieht an; zog an; hat angezogen	Wenn es sehr kalt ist, sollte man eine dicke Jacke anziehen.		verb	[sound:31cfb68b-c311-5562-9994-885bee0663e2.mp3]
der Herbst	autumn	die Herbste	Dieses Jahr war der Herbst sehr regnerisch.		noun	[sound:c0968057-3089-5dec-91cc-0c1762b3cd18.mp3]
die Definition	definition	die Definitionen	Das ist eine Frage der Definition.		noun	[sound:0b09418d-bf73-5005-9b92-1dc13c24999b.mp3]
hallo	hello		Hallo, hier bin ich!		part	[sound:d23ef62a-9f21-5d50-8830-0443f439e22d.mp3]
das Kriterium	criterion	die Kriterien	Wir haben ein wichtiges Kriterium außer Acht gelassen.		noun	[sound:df71773c-9262-5809-aab8-cdd3254e5159.mp3]
die Bahn	train, railway, way	die Bahnen	Ich fahre morgen mit der Bahn nach Weimar.		noun	[sound:6f4fe0d9-e9ae-5746-b9fc-d9e751198d92.mp3]
beenden	to end (be~)	beendet; beendete; hat beendet	Die Konferenz wurde erst nach Mitternacht beendet.		verb	[sound:f59fabc4-844c-5dad-88e7-12cf7fa14b46.mp3]
der Jude	Jew	die Juden	Jesus war Jude.		noun	[sound:2dea9a98-0435-5954-93e3-a4111c4e1e27.mp3]
die Zusammenarbeit	cooperation, collaboration (Z~)	no plural	Trinken wir auf eine erfolgreiche Zusammenarbeit!	Im Norden der Stadt liegt der Zoo., Der Terrorismus fordert immer mehr zivile Opfer., In seiner Jugend genoss er eine strenge Erziehung., Dirk ist Soldat in der Bundeswehr., Struppi hat bei Mollers ein neues Zuhause gefunden., Italienisch ist eine romanische Sprache., Die Arbeitslosigkeit ist in Brandenburg besonders hoch., Die Bonbons schmecken wie die pure Chemie., Sei auf der Hut!, Nach zwanzig Jahren in Deutschland hat er sein Turkisch schon fast verlernt., Rauchen gefährdet die Gesundheit., Die Situation erfordert viel Mut., Der Geschaftsfuhrer fliegt immer Business Class., In Zukunft werde ich weniger rauchen., Zum Theologiestudium gehort es, Griechisch zu lernen., Mathematik ist eine Hilfswissenschaft fur alle Naturwissenschaften., Der Bedarf an Fernsehgeraten ist gedeckt., Die Opposition kritisiert das Vorgehen der Polizei gegen die Demonstranten., Struppi hat bei Möllers ein neues Zuhause gefunden., Ich hatte eine gluckliche Kindheit., Zum Theologiestudium gehört es, Griechisch zu lernen., Matrosen fahren zur See., Sprayflaschen muss man vor großer Hitze schützen., In der Mensa gibt es jeden Tag Fleisch., Zu Weihnachten lag leider kein Schnee., Nach zwanzig Jahren in Deutschland hat er sein Türkisch schon fast verlernt., Alle Welt spricht Englisch., Sprayflaschen muss man vor grosser Hitze schutzen., Alles Gute und viel Gluck zum Geburtstag!, Helge ist für das Marketing in der Firma zuständig., Was kommt heute im Fernsehen?, Mein Dank ist dir gewiss., Er mochte ein Jahr lang im Ausland studieren., Das Publikum applaudierte sehr lange., Nach dem Sturz verlor sie das Bewusstsein., Die Jugend von heute ist sehr mit sich selber beschäftigt., Rauchen gefahrdet die Gesundheit., Mathematik ist eine Hilfswissenschaft für alle Naturwissenschaften., Ab nachsten Monat konnen wir neues Personal einstellen., Ullas Trauer war sehr groß., Hast du Hunger?, Erwachsene brauchen ca. acht Stunden Schlaf pro Tag., Ullas Trauer war sehr gross., Das Vertrauen in die Sicherheit wurde nachhaltig gestört., Die Warme entweicht durch schlecht isolierte Fenster., Ihr Verhalten ist lobenswert., Im Fernsehen sieht man das Leid der Menschen in der dritten Welt., Im Osten geht die Sonne auf., Alles Gute und viel Glück zum Geburtstag!, Ein Jurist muss das BGB kennen., Ich hatte eine glückliche Kindheit., Mittwochs geht Steffi zum Tennis., Im Internet findest du bestimmt viele Informationen dazu., Das wirtschaftliche Wachstum lasst nach., Junge Eltern brauchen Ruhe und Erholung., erfährt viel über die Gegenwart., Es ist wichtig, Die Physik beschaftigt sich mit Vorgangen in der Natur., Blut ist rot., Der Geschäftsführer fliegt immer Business Class., Die Stasi war die Überwachungsinstanz der DDR., Die Wärme entweicht durch schlecht isolierte Fenster., Im Suden Deutschlands liegen die Alpen., Die Physik beschäftigt sich mit Vorgängen in der Natur., Mit dem neuen Computer habe ich nur Arger., Jeder Kaufmann kann das HGB auswendig., Es ist nicht alles Gold, Der Anfang des 2 1 . Jahrhunderts stand ganz im Zeichen des Terrors., Nach dem Krieg begann die Rückkehr der Flüchtlinge., BSE kann auch auf den Menschen übertragen werden., Es ist wichtig, eine Vielfalt an Meinungen zu haben., Antina spricht ein wenig Japanisch., Eine hohe Anzahl von Jugendlichen sieht pessimistisch in die Zukunft., Ab nächsten Monat können wir neues Personal einstellen., BSE kann auch auf den Menschen ubertragen werden., Das Vertrauen in die Sicherheit wurde nachhaltig gestort., Der Bedarf an Fernsehgeräten ist gedeckt., Wer Geschichte lernt, erfährt viel über die Gegenwart., was glänzt., Wer Geschichte lernt, Der Tourismus ist in Österreich ein wichtiger Wirtschaftszweig., Es ist nicht alles Gold, was glänzt., Griechisch zu lernen., Im Süden Deutschlands liegen die Alpen., eine Vielfalt an Meinungen zu haben., Er möchte ein Jahr lang im Ausland studieren., Die Stadt macht einen Wandel durch., Helge ist fur das Marketing in der Firma zustandig., Der Verkehr stand durch die Demonstranten eine Stunde lang still., Das Schweigen im Raum wurde unerträglich., Das wirtschaftliche Wachstum lässt nach., Odol macht frischen Atem., Das Schweigen im Raum wurde unertraglich., Zum Theologiestudium gehört es, Klimawandel betrifft die ganze Menschheit., Zum Nachtisch nehmen wir noch ein Eis., Dieses Restaurant hat eine Vielzahl von Speisen im Angebot., Sein Russisch konnte er wahrend eines Auslandsaufenthaltes in Moskau verbessern., Die Jugend von heute ist sehr mit sich selber beschaftigt., Hol doch bitte die Post herein., Pettersson genoss die Stille., Es ist nicht alles Gold, was glanzt., Mit Alkohol sollte man sich nicht ans Steuer setzen., Im Westen ist die Arbeitslosigkeit niedriger als im Osten., Der Handel mit China boomt., Sein Russisch konnte er während eines Auslandsaufenthaltes in Moskau verbessern., Das Wasser ist zu kalt zum Baden., Der Tourismus ist in Osterreich ein wichtiger Wirtschaftszweig., Nach dem Krieg begann die Ruckkehr der Fluchtlinge., Die Stasi war die Uberwachungsinstanz der DDR., Mit dem neuen Computer habe ich nur Ärger., Wer Geschichte lernt, erfahrt viel uber die Gegenwart.	noun	[sound:902f9779-5519-573f-b705-bd4b9e32362d.mp3]
